FID,SR_01_1,SR_01_2,SR_01_3,SR_01_4,SR_01_5,SR_01_6,SR_01_7,SR_02_1,SR_02_2,SR_02_3,SR_02_4,SR_02_5,SR_02_6,SR_02_7,SR_03_1,SR_03_2,SR_03_3,SR_03_4,SR_03_5,SR_03_6,SR_03_7,SR_04_1,SR_04_2,SR_04_3,SR_04_4,SR_04_5,SR_04_6,SR_04_7,SR_05_1,SR_05_2,SR_05_3,SR_05_4,SR_05_5,SR_05_6,SR_05_7,SR_06_1,SR_06_2,SR_06_3,SR_06_4,SR_06_5,SR_06_6,SR_06_7,SR_07_1,SR_07_2,SR_07_3,SR_07_4,SR_07_5,SR_07_6,SR_07_7,SR_08_1,SR_08_2,SR_08_3,SR_08_4,SR_08_5,SR_08_6,SR_08_7,SR_09_1,SR_09_2,SR_09_3,SR_09_4,SR_09_5,SR_09_6,SR_09_7,SR_10_1,SR_10_2,SR_10_3,SR_10_4,SR_10_5,SR_10_6,SR_10_7,SR_11_1,SR_11_2,SR_11_3,SR_11_4,SR_11_5,SR_11_6,SR_11_7,SR_12_1,SR_12_2,SR_12_3,SR_12_4,SR_12_5,SR_12_6,SR_12_7,L
134,0.625621974,0.624004722,0.571824968,0.587024868,0.570988297,0.063978933,0.082920581,0.634000123,0.638859987,0.600366473,0.615370929,0.589796484,0.067607172,0.078096963,0.399327993,0.421546191,0.430017382,0.465165883,0.472012818,0.089146703,0.108770803,0.048399307,0.064748935,0.091325052,0.124100961,0.189386547,0.313749671,0.243720934,0.569176495,0.556526542,0.530788779,0.520771265,0.525941968,0.183922157,0.206456125,0.038243618,0.042176705,0.056207556,0.05797575,0.130706802,0.154770479,0.131354526,0.009978213,0.010612906,0.07775417,0.061580859,0.410109669,0.137670919,0.100014493,0.013428671,0.04461493,0.115437232,0.107343815,0.394255161,0.156607047,0.106358334,0.016860001,0.023088126,0.051697552,0.05370681,0.26102221,0.174213335,0.081527501,0.49387157,0.499991894,0.498432785,0.519551277,0.548346102,0.231089249,0.231297016,0.036429789,0.0544376,0.081683666,0.113963991,0.174544156,0.203034133,0.153540015,0.686141908,0.687657893,0.637136817,0.654364109,0.623994172,0.03680601,0.066937819,3
519,0.465483963,0.473850489,0.451128721,0.465549082,0.442100346,0.045326922,0.059404187,0.423963755,0.43062371,0.408234298,0.41903013,0.396458596,0.044284016,0.051780619,0.206545472,0.219317973,0.226705417,0.248933151,0.256813765,0.057196431,0.056389216,0.019647671,0.027184468,0.039060801,0.051233184,0.078291804,0.101700321,0.084204897,0.182505473,0.178889483,0.177212715,0.176282093,0.191277921,0.069321997,0.077024475,0.004266258,0.009450521,0.021184487,0.019555703,0.035568979,0.013266672,0.009323972,0.006298522,0.008864099,0.037658907,0.01723733,0.208186463,0.061775941,0.042664509,0.008939959,0.012845224,0.058775075,0.048552476,0.230467096,0.077124819,0.06012195,0.009897058,0.017121209,0.039730817,0.046470065,0.159191936,0.080755278,0.047873534,0.014119968,0.026918596,0.044966344,0.054890014,0.077781893,0.052287914,0.04380662,0.010556052,0.016075449,0.024072446,0.031188969,0.047718205,0.070471726,0.062063973,0.505320728,0.519229352,0.498078048,0.51505518,0.490721524,0.036374569,0.055634845,3
1417,0.629497409,0.640112519,0.612367928,0.630943477,0.610406697,0.064744473,0.082576059,0.601586461,0.610884368,0.584520519,0.603520215,0.580307186,0.066828683,0.07527262,0.164279997,0.188304871,0.230171457,0.283208817,0.344606191,0.150891826,0.132449478,0.038347367,0.050801974,0.075809605,0.101015531,0.148057893,0.195308685,0.164044082,0.191261828,0.191311076,0.197796702,0.209754869,0.255420804,0.127748415,0.129295662,0.028175259,0.036173422,0.060688946,0.063842759,0.161807895,0.16130276,0.125176445,0.095651582,0.087806843,0.109132364,0.101015523,0.335994333,0.112244204,0.07716579,0.011371666,0.032362502,0.076368287,0.071212761,0.277339756,0.113685794,0.076837242,0.015120834,0.021552779,0.049602102,0.055138286,0.183945388,0.137306839,0.088478424,0.053061318,0.081009999,0.129813805,0.170377776,0.247586206,0.243100792,0.192315534,0.035881054,0.055317767,0.090868026,0.128370792,0.188035637,0.213984087,0.165903956,0.642447114,0.652496159,0.624133587,0.646977365,0.621748388,0.11171592,0.133453965,4
762,0.474330306,0.469115615,0.45049125,0.469012499,0.479519218,0.071611717,0.078607038,0.463744521,0.467338443,0.442002356,0.468110144,0.4734056,0.078655154,0.077881716,0.222110629,0.235308915,0.259374857,0.298646569,0.346419215,0.13856563,0.121070467,0.031661093,0.044452034,0.067866564,0.092424065,0.144483283,0.18887344,0.151083291,0.303850949,0.296508431,0.288505942,0.28742826,0.303529531,0.112473279,0.123567812,0.038838595,0.044596408,0.066562034,0.075478911,0.167780936,0.181745797,0.146807045,0.017660156,0.021295313,0.06169625,0.026778124,0.278779507,0.095864996,0.062801406,0.004150167,0.023500469,0.068853125,0.066998594,0.275311112,0.124330938,0.080282815,0.016812813,0.025449533,0.056344062,0.060850628,0.215469375,0.148744062,0.097111091,0.036538906,0.049926251,0.072551876,0.085341096,0.117899366,0.080879219,0.067637973,0.03194125,0.04777953,0.076176718,0.105259687,0.160783917,0.190767497,0.14832297,0.599592805,0.60800612,0.581341386,0.609740317,0.596823931,0.057373591,0.076659687,2
1304,0.71499604,0.728580952,0.700009882,0.723815322,0.691265762,0.067044102,0.087949231,0.602681994,0.613082349,0.591086864,0.612736225,0.592511833,0.075762659,0.082166597,0.096541546,0.117320172,0.189194486,0.244177684,0.314021617,0.187915295,0.161061615,0.049296994,0.064415023,0.091015153,0.121246085,0.179329351,0.2397995,0.201845556,0.283688456,0.27752766,0.275132149,0.276418597,0.305961728,0.164140955,0.165524766,0.049125161,0.053043839,0.067978315,0.077602386,0.149243444,0.207744107,0.179543167,0.065075018,0.058116209,0.082157657,0.074467652,0.335819125,0.111043975,0.076518051,0.036758579,0.049438842,0.089933969,0.080449887,0.283209115,0.102700546,0.071254633,0.012240946,0.01596134,0.035324235,0.02805529,0.235211059,0.111328319,0.054349761,0.004162884,0.024453841,0.056061603,0.075586997,0.127578974,0.105618447,0.072984762,0.056224238,0.080173053,0.118945546,0.166953057,0.249575272,0.243234888,0.164303571,0.768353045,0.798245788,0.785880804,0.83327812,0.829179764,0.169344485,0.179241732,5
945,0.436001539,0.438174039,0.421282202,0.453987718,0.464071602,0.06752333,0.070562653,0.373600036,0.374853581,0.363985389,0.390923887,0.400158167,0.079010881,0.072131872,0.074496336,0.093569569,0.136867285,0.191040739,0.252269477,0.142283231,0.116866924,0.034355469,0.049621403,0.076272912,0.10421636,0.155430511,0.179399073,0.135564059,0.172358498,0.171559274,0.169381037,0.176771089,0.209890246,0.085566781,0.091016926,0.032185834,0.043555941,0.073226146,0.091479838,0.165993944,0.195476249,0.156497866,0.012617293,0.017136458,0.049384791,0.024820989,0.260012448,0.09146037,0.050815362,0.005266771,0.019236771,0.059866298,0.052454475,0.255994588,0.109724946,0.065879636,0.012977083,0.018107554,0.039773542,0.039421197,0.180395916,0.11882516,0.066151194,-0.011776927,-0.002232065,0.014989738,0.023483232,0.046532243,0.040131044,0.028954009,0.025193386,0.033811197,0.052856099,0.072456144,0.112979114,0.152324155,0.126061663,0.592816889,0.598569572,0.576436579,0.614153445,0.593074083,0.064590573,0.07191015,4
454,0.367249161,0.36950168,0.34530139,0.354203343,0.338055491,0.035783328,0.048578952,0.322829723,0.32451719,0.303997248,0.310478628,0.295771658,0.040288936,0.045684565,0.141681418,0.150377989,0.16136615,0.177141473,0.192207694,0.059345793,0.056875087,0.017667688,0.022803761,0.030938786,0.039888214,0.062695608,0.092554756,0.079778232,0.195395857,0.192620203,0.182566881,0.181011215,0.190343961,0.074110754,0.082997277,0.004530125,0.009015976,0.019397531,0.018282514,0.036422838,0.012172001,0.008633052,0.006566989,0.010017003,0.03044286,0.014505373,0.148339257,0.041421756,0.027266363,-0.001525018,0.000208687,0.041672159,0.028663363,0.178951755,0.058408756,0.046240345,0.004966012,0.010559556,0.028905395,0.031046748,0.133576691,0.059900116,0.033002552,0.003607036,0.016171131,0.031604536,0.038106367,0.05499668,0.046172772,0.037143901,0.012102028,0.018398508,0.027840896,0.037429247,0.058585986,0.078053989,0.064086482,0.427039534,0.437437117,0.417950362,0.432572484,0.414464951,0.037704714,0.051658586,2
1034,0.662070036,0.66424799,0.660755515,0.689602971,0.762202978,0.108859375,0.118917502,0.541444004,0.535245538,0.517705977,0.542026997,0.587055564,0.114154503,0.106987998,0.215903118,0.223616868,0.266310602,0.323022515,0.423376888,0.224286512,0.192254499,0.026227502,0.046548497,0.072717503,0.095877998,0.164450631,0.214177504,0.164397001,0.210696012,0.206048489,0.231865495,0.240164995,0.314882487,0.136941001,0.140835017,0.021722084,0.035075497,0.065870002,0.060540497,0.297151864,0.193068504,0.129235506,0.019549001,0.033232998,0.092759505,0.050558001,0.442752033,0.145955503,0.088909492,0.003054167,0.031357501,0.100503489,0.086110003,0.445314974,0.16234,0.1018015,0.0115685,0.017976001,0.048033498,0.036879502,0.348630488,0.149706498,0.071540505,-0.008644,0.00636,0.034728996,0.041757997,0.102307498,0.0710565,0.048759501,0.030735999,0.048753999,0.086269505,0.12238799,0.243398994,0.275640011,0.184549004,0.690136492,0.704733491,0.691076994,0.742578983,0.841705501,0.113972999,0.126094997,5
810,0.408628136,0.417432964,0.399730891,0.412643552,0.389936656,0.041846346,0.052441988,0.368290186,0.374349952,0.35043785,0.362935662,0.339251459,0.037690941,0.043590367,0.223071873,0.234545961,0.236565098,0.254341513,0.25514698,0.049646143,0.049674958,0.019148272,0.025550568,0.035496954,0.047485605,0.075212762,0.103713162,0.085648954,0.216240644,0.211903155,0.201381117,0.198597625,0.20251675,0.070487998,0.07893534,0.000649226,0.00545091,0.016009588,0.013774388,0.033998448,0.019145025,0.012700794,0.007626116,0.009898177,0.033777494,0.01595567,0.173180729,0.052990057,0.034664921,0.002954352,0.012412866,0.038354926,0.035633035,0.172565579,0.055936884,0.034806445,0.006219192,0.011898946,0.029964723,0.032302562,0.14421773,0.067359723,0.038157392,0.152888775,0.157160267,0.161324903,0.170739442,0.19073081,0.08615429,0.083604045,0.015169048,0.021182157,0.029302055,0.032537434,0.045849018,0.086587392,0.074872829,0.425403416,0.436827838,0.418400556,0.432003528,0.407181561,0.022303069,0.040906038,2
624,0.416273922,0.422780186,0.399474144,0.420696288,0.402918875,0.051282253,0.056773704,0.37821573,0.384260744,0.364558607,0.381491244,0.365994066,0.045202941,0.048743222,0.167272046,0.18149738,0.197697848,0.226784959,0.251530349,0.082630478,0.071787708,0.018958392,0.03074686,0.048241675,0.066703059,0.107063435,0.130440369,0.0985462,0.297446698,0.292734385,0.275066525,0.270999491,0.269629389,0.081906483,0.094836518,0.009060613,0.012437671,0.021801552,0.021231601,0.038127508,0.018504525,0.014248741,0.00765419,0.009161655,0.027299775,0.012575283,0.16412957,0.04962267,0.027848588,0.002317064,0.013131278,0.042308111,0.039461289,0.176503852,0.062837102,0.039396293,0.010103243,0.015708175,0.036499657,0.039038759,0.156616285,0.076177493,0.043886121,0.194935858,0.199603587,0.204714462,0.214682862,0.236806139,0.097422369,0.097240269,0.01115002,0.018023761,0.029310716,0.039400179,0.062081318,0.088799767,0.074526124,0.450918704,0.459753066,0.438957214,0.453524858,0.429861903,0.034946144,0.045687135,2
1487,0.585805774,0.595558167,0.571044445,0.596856773,0.591478348,0.07177262,0.086773828,0.525659502,0.532695234,0.510900795,0.531743288,0.528048158,0.074447073,0.07998275,0.127599865,0.141935557,0.177343369,0.219961643,0.275356948,0.138623893,0.123415992,0.037955698,0.048753075,0.071586974,0.097090714,0.15369992,0.212133646,0.177231953,0.119719639,0.121098317,0.144682795,0.163505167,0.230992392,0.136576116,0.130783737,0.031024368,0.040925186,0.068456672,0.080266848,0.180903956,0.20316793,0.161093235,0.120497525,0.112108685,0.126468077,0.116570428,0.338925719,0.113345772,0.083745442,0.005412156,0.024627909,0.074364573,0.063658275,0.306561768,0.108509861,0.067367807,0.010367778,0.016974527,0.042599518,0.038499054,0.220074192,0.125402942,0.063998394,0.02260947,0.043177936,0.077618979,0.100337043,0.157230452,0.142846748,0.105741866,0.024499711,0.033646274,0.051604182,0.070264108,0.114247955,0.158526227,0.129266739,0.752240598,0.78848207,0.784775317,0.830397964,0.831111431,0.103529386,0.123999514,4
497,0.501155853,0.512789786,0.492673874,0.514967442,0.497194231,0.045867234,0.06287057,0.452032834,0.46230951,0.444244325,0.461318791,0.445372134,0.053918798,0.059782024,0.207969427,0.2268489,0.243924633,0.279158801,0.310127854,0.090936303,0.0788038,0.021679424,0.031644214,0.045772649,0.061569214,0.096617132,0.106336087,0.077026092,0.19674547,0.192501917,0.18922545,0.188926712,0.20910722,0.09046942,0.095152855,0.009404215,0.014272234,0.026489215,0.026122339,0.053397752,0.033401284,0.02455,0.053781401,0.050272547,0.071701191,0.066611089,0.227865249,0.081265256,0.062150985,0.003530449,0.012842757,0.054828275,0.036593169,0.209218487,0.066118486,0.056659423,0.009965673,0.016058797,0.038432442,0.041133694,0.162304536,0.087355778,0.053238384,-0.058117844,-0.048174016,0.009809697,0.051081505,0.133727133,0.113569736,0.089801297,0.016353276,0.021933693,0.03038734,0.039253898,0.059918277,0.093975358,0.081522234,0.574599922,0.596787035,0.582459509,0.609045684,0.590523779,0.069510572,0.084165983,2
334,0.788680017,0.787195027,0.708857775,0.738324404,0.718774974,0.085887253,0.109314501,0.537408888,0.531881452,0.624697447,0.507765889,0.621792555,0.111947507,0.121252492,0.251086801,0.261796087,0.268861622,0.385872483,0.438569993,0.196277484,0.187312499,0.033791605,0.062665001,0.095794991,0.122047499,0.182425007,0.249815002,0.228082508,0.118080013,0.117685005,0.153255001,0.173522502,0.257093996,0.12842001,0.128645003,0.046317499,0.069697998,0.108732492,0.126729995,0.235629991,0.279002517,0.245549977,0.012070536,0.009436429,0.053711426,0.050928034,0.422382474,0.185449988,0.128137499,0.017992858,0.036887318,0.116222501,0.100817494,0.433657527,0.203490004,0.150442496,0.023288572,0.036659468,0.075989999,0.061238568,0.283572465,0.214727491,0.12468303,0.005716071,0.02196857,0.0598225,0.073637493,0.123159997,0.118479997,0.098024994,0.020867694,0.050871499,0.090585001,0.114847504,0.190145001,0.247122481,0.222132504,0.838247478,0.849532485,0.796812594,0.829279959,0.796474993,0.08083,0.109874994,3
1452,0.693984449,0.694241107,0.661011934,0.689009964,0.687995613,0.111069687,0.127222493,0.738286257,0.741599977,0.704853058,0.731469691,0.717874348,0.097333431,0.108873129,0.250036657,0.275703311,0.349828124,0.373722196,0.415755928,0.103311256,0.10320469,0.049706876,0.062869057,0.092665315,0.125025943,0.198450938,0.292366862,0.246692806,0.191012189,0.191593125,0.22665906,0.253175944,0.363316894,0.205071568,0.196608424,0.039965,0.052914061,0.094586879,0.108365357,0.296564043,0.275347799,0.216915712,0.18782562,0.18068251,0.205642194,0.194147184,0.501036882,0.209767193,0.155406564,0.000315278,0.028595716,0.091393933,0.081156567,0.395794392,0.151285008,0.094102189,0.015733572,0.025522918,0.058950312,0.061456248,0.285711884,0.189832136,0.110451438,0.023052499,0.05332607,0.108048126,0.142756552,0.228219688,0.204953194,0.151662126,0.037644688,0.049098931,0.075758219,0.11051625,0.18470782,0.245881557,0.193222493,1.029889345,1.072425127,1.061125994,1.121935248,1.12482965,0.221331432,0.24513562,4
1597,0.629074633,0.609315813,0.542981267,0.581265807,0.590909183,0.106835835,0.119820416,0.609059155,0.606222093,0.578190446,0.601661682,0.610356271,0.098187082,0.105433337,0.200931668,0.219187081,0.257499188,0.277230471,0.332060844,0.115287505,0.111882091,0.042444583,0.059517503,0.092004158,0.127987921,0.204245433,0.288166255,0.235884175,0.193107918,0.195390418,0.227547094,0.25496918,0.360390425,0.20303084,0.194075003,0.041967917,0.055296253,0.093855835,0.107981674,0.269567102,0.276808739,0.213742092,0.293250978,0.296306252,0.317760825,0.315166682,0.612382054,0.319112927,0.245871246,0.005755,0.030894583,0.10677167,0.089964576,0.399211287,0.156519175,0.100313753,0.021352082,0.029189587,0.057317495,0.062670834,0.232723504,0.192360818,0.122350417,0.022809586,0.052582916,0.115906246,0.144822493,0.215877935,0.200656652,0.156858325,0.028754167,0.043044999,0.070068337,0.099584997,0.156944484,0.221515417,0.172693744,0.993373513,1.032071471,1.032499552,1.099159598,1.104820132,0.214388326,0.234770417,4
150,0.335841745,0.339219481,0.321556985,0.338314265,0.325961471,0.041866504,0.048858251,0.315220743,0.318960011,0.301016718,0.311733723,0.295621485,0.036528248,0.044376999,0.177092746,0.187057734,0.195520505,0.211835757,0.216150001,0.044636998,0.043235,0.013184676,0.032318,0.049822751,0.063212499,0.087199509,0.088901743,0.068658501,0.234065756,0.229789004,0.217812508,0.214897752,0.221078008,0.071281001,0.079641253,0.010569001,0.01453175,0.024435,0.025581252,0.040092751,0.034061503,0.026791498,0.050387003,0.046077318,0.062214505,0.058927,0.166189268,0.065158494,0.050840501,0.001815952,0.004459026,0.04870275,0.040712249,0.171473488,0.063076995,0.051053751,0.00673225,0.011939249,0.027905252,0.030435249,0.110719502,0.056719001,0.034642749,0.123189248,0.128477752,0.135688752,0.140162006,0.167057753,0.055785753,0.061919998,0.008423,0.01583375,0.026897248,0.035030503,0.048658751,0.061115,0.05061825,0.413408041,0.425424755,0.409757227,0.426759481,0.407740235,0.037033498,0.046675254,3
1221,0.513225794,0.525867641,0.5057531,0.53180176,0.51916033,0.050871298,0.067678005,0.466672242,0.478364825,0.461160302,0.481202453,0.468375027,0.057899788,0.063113332,0.195745558,0.216108173,0.23736684,0.276060522,0.313600987,0.101590373,0.086713478,0.030662892,0.044471487,0.065247275,0.089271426,0.139971793,0.162163571,0.12090876,0.117815591,0.1159456,0.125401661,0.130969718,0.166882798,0.080254629,0.080748357,0.009730855,0.015157872,0.028356491,0.027804885,0.04888333,0.022270588,0.01723831,0.176747054,0.177217364,0.183965981,0.180764645,0.303287148,0.138659254,0.114519641,-0.002367494,0.005980121,0.052136742,0.033976447,0.211121216,0.06736809,0.05810098,0.012060553,0.019277062,0.045173485,0.047766842,0.200446621,0.098250695,0.056378599,0.058245838,0.074482679,0.098406181,0.116932161,0.163270399,0.127836719,0.099105798,0.015407919,0.02162881,0.030775417,0.040476661,0.06163431,0.09272413,0.076497592,0.467309505,0.463509232,0.417052418,0.42461893,0.399485141,0.03889928,0.062539876,2
1220,0.455519438,0.465326905,0.446473688,0.464350283,0.446376294,0.044755377,0.057647865,0.410506576,0.419504046,0.401310533,0.415309906,0.399013281,0.043892041,0.050287418,0.173084125,0.188553691,0.210004479,0.233064353,0.25803265,0.079401731,0.070260987,0.021079719,0.031560089,0.04771604,0.065498598,0.107810438,0.136454597,0.104255438,0.027279474,0.030214636,0.05976776,0.061493367,0.097168192,0.051772591,0.053397313,-0.000158563,0.00606714,0.025265118,0.024641141,0.066430092,0.038319357,0.021822242,0.024679076,0.020477021,0.043143287,0.038014878,0.215283111,0.071198985,0.049569633,0.01398652,0.025947561,0.054917399,0.051787451,0.171691224,0.058064304,0.042489324,0.005043143,0.012047826,0.034562856,0.037965149,0.156772822,0.076977022,0.043715991,0.035298463,0.047782049,0.067213409,0.082012653,0.118561529,0.106556103,0.082718872,0.014708372,0.020917118,0.030887628,0.041134201,0.064100944,0.092813425,0.078512438,0.430487692,0.427974999,0.391465127,0.396771699,0.372556716,0.039325457,0.059701324,4
1088,0.538962901,0.54962182,0.535462022,0.554879844,0.533307552,0.056769621,0.068327874,0.481475502,0.49031955,0.463883787,0.485230595,0.46598205,0.055252999,0.059676379,0.144436866,0.161479995,0.191508621,0.230700254,0.275804371,0.118614376,0.101338878,0.026585627,0.038557746,0.057919126,0.079993382,0.126553625,0.16293475,0.123989262,0.160525754,0.157199636,0.163041994,0.165749371,0.191606238,0.086548008,0.089999244,0.031050254,0.035006125,0.046781629,0.053565878,0.107837126,0.143457875,0.121180132,0.009455875,0.010131,0.041387502,0.01656325,0.228603363,0.067759998,0.044620126,0.003510375,0.018645002,0.059031505,0.050424002,0.242512867,0.091224372,0.055965245,0.010113126,0.013454375,0.032811623,0.027154874,0.167866856,0.099580243,0.052023124,-0.002635875,0.00742225,0.023842499,0.032483004,0.053125877,0.045579873,0.033298373,0.030929249,0.046619371,0.072184756,0.10234125,0.158196494,0.181187883,0.133264989,0.604939461,0.625486076,0.611989081,0.639241576,0.617797077,0.051709622,0.070754752,5
113,0.443275422,0.44617781,0.426560014,0.451065928,0.454422086,0.062115103,0.070376568,0.387488246,0.391339391,0.369436741,0.391405821,0.395248979,0.05919667,0.059595417,0.164881453,0.173926666,0.187597618,0.218861654,0.25853157,0.096273541,0.08238031,0.029628435,0.040650208,0.05872573,0.0803774,0.126333326,0.168155119,0.13194792,0.328171879,0.321658939,0.302662164,0.297306567,0.297185093,0.104281761,0.117097914,0.024838855,0.028586874,0.039812606,0.044719059,0.095461152,0.133718237,0.120933026,0.008906041,0.012453541,0.042075623,0.015556458,0.211885825,0.064973958,0.045696456,0.006508958,0.017311877,0.049446773,0.041385833,0.212593958,0.07983657,0.048708856,0.014078334,0.018532187,0.03591333,0.037066042,0.152618751,0.110929906,0.072046041,0.258752704,0.264869183,0.264926463,0.274676353,0.295182198,0.109897502,0.114178337,0.019313646,0.027066352,0.03882375,0.055186253,0.092701972,0.124359064,0.096126877,0.265219778,0.276438624,0.281868756,0.329833329,0.380099893,0.067112081,0.069958337,3
570,0.357877254,0.354666442,0.325377017,0.333961636,0.32440713,0.032468889,0.045322653,0.336990714,0.339494675,0.319456458,0.329324037,0.319274843,0.041004632,0.046001628,0.157372117,0.167763934,0.179859549,0.201140389,0.221922845,0.062671743,0.057255726,0.021326941,0.02971963,0.042634107,0.057525463,0.091688253,0.114277095,0.089916833,0.241738617,0.236521393,0.226621702,0.222523689,0.228237599,0.081701964,0.09223365,0.007345599,0.010132958,0.018940149,0.016574778,0.037563384,0.021476362,0.01515511,0.042302772,0.039171994,0.056591127,0.05263691,0.197975069,0.068155363,0.052121602,0.04287345,0.043494016,0.06931407,0.070732281,0.211189747,0.078117698,0.065281205,0.007436401,0.012678376,0.030622089,0.034002807,0.132180631,0.068374477,0.040750541,0.000317096,0.025691656,0.064452201,0.075215824,0.112307765,0.066693127,0.059283614,0.009913848,0.015081475,0.022678368,0.029705249,0.046888895,0.069902316,0.060928643,0.49694258,0.51003027,0.49095735,0.506010294,0.484792858,0.049210459,0.062198978,3
1653,0.065290287,0.023145307,0.015942423,0.022941809,0.106069192,0.033455029,0.036714487,0.148649007,0.142055348,0.137582377,0.144717932,0.166699931,0.037723523,0.036420099,0.027001334,0.042839937,0.06434916,0.085647918,0.120772116,0.052169487,0.048294809,0.011721907,0.020461636,0.032359615,0.044749424,0.073511608,0.091019936,0.069676407,0.071699426,0.072126023,0.08449503,0.093464613,0.131999522,0.073646285,0.070326179,0.012135481,0.017258588,0.032074038,0.035107147,0.099395096,0.089998558,0.0656875,0.013242112,0.008253659,0.035747405,0.032196023,0.162107795,0.062191475,0.041226957,0.004453462,0.013546443,0.038990285,0.034396026,0.140107453,0.056547277,0.037322309,0.007037404,0.009878365,0.020229999,0.022369359,0.082117692,0.065530963,0.040172081,0.011300256,0.019842533,0.036658783,0.046448786,0.074271739,0.066903137,0.050609037,0.008406763,0.013854936,0.024189297,0.034380868,0.065142788,0.073162213,0.053407338,0.31758219,0.325640053,0.319320351,0.33690694,0.34412393,0.059988301,0.070975967,5
1231,0.571216226,0.580372632,0.550944686,0.568717897,0.543630838,0.046985209,0.068811059,0.535480499,0.545777321,0.521272182,0.535370111,0.510554254,0.054583434,0.064682357,0.261530012,0.280393958,0.295256406,0.325430244,0.349622935,0.091810271,0.084531218,0.025841588,0.038260009,0.057061035,0.077842362,0.12876825,0.16786553,0.128081545,0.152814701,0.15123187,0.157043576,0.159071565,0.19069542,0.093660697,0.096451178,0.004374595,0.011597111,0.027248375,0.026626004,0.066140153,0.043151405,0.029057607,0.102378607,0.099242747,0.113997318,0.109399848,0.268173605,0.101508275,0.083410323,0.001113378,0.011804664,0.062679082,0.043652963,0.238861859,0.077538691,0.065797359,0.009152161,0.017683817,0.04656304,0.048194516,0.208991006,0.100044869,0.058693316,0.02657743,0.046315081,0.074033573,0.093901597,0.139704332,0.121600986,0.094683237,0.016870394,0.024253596,0.035295393,0.046329323,0.072127275,0.106597804,0.089822739,0.52995944,0.524807632,0.47144562,0.476613313,0.448752046,0.067597881,0.09452159,2
625,0.930662453,0.941359997,0.879100025,0.934145868,0.901045024,0.117102504,0.128643334,0.871986687,0.883032501,0.813265026,0.846604168,0.813090801,0.101922505,0.108082503,0.512250006,0.545625865,0.543288291,0.591963291,0.611130774,0.14863582,0.134253323,0.040432498,0.064119168,0.099420004,0.135903329,0.220291659,0.288143337,0.216157511,0.572475016,0.562868297,0.525092542,0.519803345,0.525807559,0.162294164,0.18490833,0.010098125,0.020396875,0.058894169,0.059416667,0.175705001,0.115622506,0.074544378,0.016544167,0.018010834,0.062185001,0.01812125,0.31885168,0.097339161,0.060122501,0.00327125,0.023666667,0.085385837,0.075009167,0.353116661,0.140880823,0.087154992,0.015708126,0.023855001,0.072524995,0.070829161,0.325350851,0.184083343,0.103966676,0.346324176,0.359377503,0.376436681,0.399921685,0.446525007,0.19754,0.193552494,0.028937502,0.044887502,0.067309164,0.093030833,0.158352509,0.220025823,0.163678333,0.943440914,0.960683346,0.892290831,0.942478359,0.895884097,0.100345828,0.106038332,2
1728,0.587287605,0.598057806,0.574366391,0.59606415,0.583886385,0.067459129,0.080585361,0.562086582,0.572589576,0.543946683,0.566643715,0.543231666,0.063087389,0.070508569,0.015693398,0.03918248,0.11196325,0.174217388,0.248049542,0.149229288,0.129251838,0.043105368,0.056308314,0.084367916,0.11554037,0.177369982,0.236791477,0.200362712,0.023807896,0.028274463,0.078880139,0.093921766,0.169335708,0.118975788,0.109544061,0.042678028,0.053625755,0.085616872,0.107249118,0.204647347,0.247920349,0.208473027,0.087322526,0.08302325,0.106420182,0.098473124,0.342760116,0.137789726,0.092938863,0.007895218,0.022219662,0.065600045,0.053501025,0.305354774,0.117231622,0.068255536,0.020257996,0.027529782,0.057362154,0.072389811,0.191320211,0.14863345,0.094758883,0.035921756,0.046119127,0.068723045,0.094453536,0.157135308,0.206456244,0.173040569,0.032073721,0.043002568,0.065724775,0.090440616,0.142246678,0.191506937,0.160937965,0.67432183,0.69841063,0.68460691,0.718190014,0.710776865,0.105839849,0.129295811,3
